transaction_id,date,description,category,amount,transaction_type,balance,merchant,payment_method,financial_stress
ca08e0ce-88d6-47b9-9313-360879d59c4a,2023-10-03,Shopping,Shopping,30.04,debit,11939.48000000002,Amazon,Credit Card,High
99f412c6-8353-4c9c-b5cc-7539c172faea,2023-10-03,Dining,Dining,53.25,debit,11886.23000000002,Restaurant,UPI,High
70329250-8f95-4330-b77a-c8f510ebd5a0,2023-10-04,Transport,Transport,51.4,debit,11834.83000000002,Uber,Credit Card,High
56e7c6d2-f9c5-4d74-90fb-403219613ce5,2023-10-04,Dining,Dining,53.32,debit,11781.51000000002,Restaurant,Credit Card,High
53788a0d-6135-4a61-9ca8-4577713373cd,2023-10-04,Dining,Dining,23.9,debit,11757.61000000002,Restaurant,UPI,High
f110120c-2f99-4e10-a60f-03e2502b706a,2023-10-04,Utilities,Utilities,257.46,debit,11500.150000000021,City Utilities,Auto Debit,High
0158e8f4-c867-48a6-8a69-d3872cabc7f0,2023-10-05,Dining,Dining,41.99,debit,11458.160000000022,Restaurant,UPI,High
a54cb7a8-7ddc-436c-9209-41d74c6c2560,2023-10-05,Groceries,Groceries,65.9,debit,11392.260000000022,SuperMart,Debit Card,High
154e53de-904b-4444-9f55-acc5d99eaa60,2023-10-05,Monthly Salary,Income,6000.0,credit,17392.260000000024,Employer Inc.,Bank Transfer,High
1d4b9355-2dcf-4e44-8b7d-ee0059f06671,2023-10-06,Dining,Dining,46.31,debit,17345.950000000023,Restaurant,Credit Card,High
405c5730-e2d3-4d8a-8994-eb87a7ca8afc,2023-10-08,Rent,Rent,2059.7,debit,15286.250000000022,Landlord,Auto Debit,High
0f0a39f5-23e2-43a3-a6e0-fdf399a0a5d8,2023-10-08,Transport,Transport,14.59,debit,15271.660000000022,Uber,UPI,High
4f2490bf-f8d0-481e-ad3d-ee5ecb68b128,2023-10-08,Transport,Transport,57.69,debit,15213.970000000021,Uber,Credit Card,High
8ff36e5b-559c-489c-bc11-5d938229e960,2023-10-08,Subscriptions,Subscriptions,61.79,debit,15152.18000000002,Streaming Service,Auto Debit,High
3381ad9d-a4fa-4aa0-be4d-4c634966fe07,2023-10-08,Shopping,Shopping,36.82,debit,15115.36000000002,Amazon,Debit Card,High
f7ce3d81-7568-4f0c-8ed9-eddc1b881c31,2023-10-09,Dining,Dining,34.85,debit,15080.51000000002,Restaurant,Debit Card,High
d957a708-437c-4c23-9d2a-e9bd472cf9c0,2023-10-09,Transport,Transport,14.23,debit,15066.28000000002,Uber,UPI,High
cde5f52d-5ee0-4dcc-aea9-50e6fd7878de,2023-10-10,Shopping,Shopping,25.15,debit,15041.130000000021,Amazon,Credit Card,High
6788c93b-7b1f-474d-9160-9645c8b27821,2023-10-10,Groceries,Groceries,26.7,debit,15014.43000000002,SuperMart,Credit Card,High
df94ea75-a928-4f76-b752-29a26ae95db4,2023-10-10,Transport,Transport,20.69,debit,14993.74000000002,Uber,UPI,High
bc7db4c1-2c50-4841-9662-f88d17e8afee,2023-10-12,Groceries,Groceries,117.85,debit,14875.89000000002,SuperMart,Credit Card,High
f10e9bf9-0886-490b-b8f8-1742a50eee79,2023-10-13,Transport,Transport,16.25,debit,14859.64000000002,Uber,Debit Card,High
ef4cddbe-3cd9-4df4-af79-7883f680ba53,2023-10-13,Dining,Dining,21.18,debit,14838.46000000002,Restaurant,Debit Card,High
37bb9d8d-e56c-45b6-bb7c-b39ac3c18153,2023-10-14,Transport,Transport,28.87,debit,14809.590000000018,Uber,Debit Card,High
4b865c91-4ffc-4915-8650-9141397e83d6,2023-10-15,Dining,Dining,38.57,debit,14771.020000000019,Restaurant,Debit Card,High
f8a297f5-d571-43ca-9ae3-c572500e441d,2023-10-15,Shopping,Shopping,64.17,debit,14706.850000000019,Amazon,UPI,High
e124b309-a720-486f-9f12-182fa242d33a,2023-10-16,Dining,Dining,43.36,debit,14663.490000000018,Restaurant,Debit Card,High
50a61fd6-5d44-4537-841e-3c951f5208cc,2023-10-18,Entertainment,Entertainment,257.46,debit,14406.030000000019,Cinema,Auto Debit,High
41b06f1c-61af-4a20-8b14-16d09a9566fb,2023-10-18,Groceries,Groceries,62.15,debit,14343.88000000002,SuperMart,Debit Card,High
5b51ca2f-3fd0-4242-b430-1ef402f48d78,2023-10-19,Dining,Dining,31.21,debit,14312.67000000002,Restaurant,Debit Card,High
3c9f73a9-deec-4ffc-b9d5-f9202748ee00,2023-10-19,Transport,Transport,36.07,debit,14276.60000000002,Uber,UPI,High
49e070e1-b300-42de-b122-3f80c04868c2,2023-10-20,Dining,Dining,31.43,debit,14245.17000000002,Restaurant,UPI,High
0e2c5e6b-fc59-4829-816e-696ef10c09f8,2023-10-20,Shopping,Shopping,23.36,debit,14221.81000000002,Amazon,Debit Card,High
f8363521-dafa-46ac-a3d7-5de2aa07adcd,2023-10-21,Groceries,Groceries,65.95,debit,14155.860000000019,SuperMart,Debit Card,High
91ad9ba8-06ba-4f62-8d15-ff228e36db2a,2023-10-21,Dining,Dining,35.56,debit,14120.30000000002,Restaurant,UPI,High
f4b09fb6-f6f6-4221-9fd2-2ffef8678b2f,2023-10-21,Transport,Transport,42.52,debit,14077.780000000019,Uber,Credit Card,High
b6a91106-057d-4f66-9862-6669985d7958,2023-10-22,Insurance,Insurance,308.96,debit,13768.82000000002,Insurance Co.,Auto Debit,High
0324cb27-6f7d-4508-af20-b907fd7e2161,2023-10-23,Shopping,Shopping,54.75,debit,13714.07000000002,Amazon,Debit Card,High
a42c93cc-d708-43e6-a91a-89407193aca0,2023-10-23,Groceries,Groceries,115.24,debit,13598.83000000002,SuperMart,UPI,High
e8c03991-cfcf-478e-9e6f-7f6500795d71,2023-10-23,Groceries,Groceries,121.31,debit,13477.52000000002,SuperMart,Credit Card,High
cdb780bb-3c6c-477f-bc3e-8500321d4478,2023-10-23,Shopping,Shopping,45.07,debit,13432.45000000002,Amazon,Debit Card,High
8414dd31-c8ef-4134-8288-bf4b8f3724bb,2023-10-25,Dining,Dining,61.02,debit,13371.43000000002,Restaurant,Debit Card,High
4ccdeb6f-31ab-41ec-ae85-0147c0379870,2023-10-26,Dining,Dining,31.58,debit,13339.85000000002,Restaurant,UPI,High
64fb6900-33d6-48ca-b7b7-50b9e6d275f6,2023-10-28,Dining,Dining,45.99,debit,13293.86000000002,Restaurant,Credit Card,High
292a1373-f88e-4f06-bdbd-4cb155b1b06b,2023-10-30,Transport,Transport,33.86,debit,13260.00000000002,Uber,Debit Card,High
6118ea9d-4d36-4fc4-906a-9e62b5142f8c,2023-10-30,EMI,EMI,823.88,debit,12436.12000000002,Bank Loan,Auto Debit,High
52f16436-6fe0-4c2d-af58-47daa4ffb6f5,2023-10-31,Transport,Transport,12.04,debit,12424.08000000002,Uber,UPI,High
b6ed4a89-5246-4b20-b823-0721ede8e853,2023-10-31,Dining,Dining,70.42,debit,12353.66000000002,Restaurant,Debit Card,High
d66bf2d1-2193-4e2f-a4d3-e70afe485fd7,2023-11-01,Dining,Dining,32.17,debit,12321.49000000002,Restaurant,Credit Card,High
01aa2285-6607-4bb7-8660-51b74ae06aca,2023-11-02,Shopping,Shopping,30.0,debit,12291.49000000002,Amazon,Credit Card,High
a8f33241-b6f8-4e33-bce0-82850cc471bf,2023-11-02,Shopping,Shopping,92.27,debit,12199.22000000002,Amazon,Debit Card,High
0e032233-df2f-4bd3-a40d-5f1f18e8f2f4,2023-11-03,Groceries,Groceries,112.38,debit,12086.84000000002,SuperMart,Credit Card,High
90d74b6b-5c91-42d2-a912-54d32f85ffd7,2023-11-03,Transport,Transport,64.1,debit,12022.74000000002,Uber,Debit Card,High
61039c0e-1bf8-4aee-b0e3-1a8a599b8768,2023-11-03,Shopping,Shopping,82.01,debit,11940.73000000002,Amazon,Debit Card,High
0d003343-35a1-498b-9b7d-ae05745303cf,2023-11-04,Shopping,Shopping,57.77,debit,11882.96000000002,Amazon,Debit Card,High
40b92c4f-db8c-4daf-a022-5bb4fdc92587,2023-11-05,Monthly Salary,Income,6000.0,credit,17882.96000000002,Employer Inc.,Bank Transfer,High
ff097445-725f-40dd-8645-d30c84d0f117,2023-11-06,Transport,Transport,15.65,debit,17867.31000000002,Uber,UPI,High
0b829a79-40b2-4f37-9547-995a6ac7844e,2023-11-06,Groceries,Groceries,35.31,debit,17832.00000000002,SuperMart,Debit Card,High
e25b993b-fbe4-4621-bcae-fe1430b37c16,2023-11-08,Dining,Dining,38.37,debit,17793.63000000002,Restaurant,UPI,High
9906081d-8c69-471d-9fd5-32fc79c65909,2023-11-09,Rent,Rent,2391.58,debit,15402.05000000002,Landlord,Auto Debit,High
5b2909bf-aafd-4cd8-baf2-0d22a30b7017,2023-11-09,Shopping,Shopping,63.62,debit,15338.430000000018,Amazon,Debit Card,High
b4839d63-5276-483d-b6a4-02a007bbd0be,2023-11-09,Dining,Dining,48.95,debit,15289.480000000018,Restaurant,UPI,High
685342c2-6944-4bea-b779-b3e9262f9ecf,2023-11-11,Transport,Transport,67.59,debit,15221.890000000018,Uber,Debit Card,High
d761d52c-3f36-492d-ac32-eb78e259a3e5,2023-11-11,Transport,Transport,11.17,debit,15210.720000000018,Uber,Debit Card,High
469077da-7c42-452d-8aa6-0ae2151bb5e7,2023-11-12,Transport,Transport,13.32,debit,15197.400000000018,Uber,Debit Card,High
f9a2edd7-11de-4e02-802b-8f2e1bdc0f06,2023-11-14,Transport,Transport,61.76,debit,15135.640000000018,Uber,UPI,High
0cffb9ac-fd8d-4170-b965-c68a3e1eae56,2023-11-14,Groceries,Groceries,14.23,debit,15121.410000000018,SuperMart,Credit Card,High
4a417518-dc8e-4952-a2b2-2e1ff8efc548,2023-11-15,Groceries,Groceries,84.33,debit,15037.080000000018,SuperMart,Credit Card,High
f2c1ba78-90f9-4c33-afd8-9d78de96c0c3,2023-11-15,Shopping,Shopping,81.25,debit,14955.830000000018,Amazon,Debit Card,High
36f06739-2d13-4436-a66f-1740dd339774,2023-11-15,Utilities,Utilities,309.1,debit,14646.730000000018,City Utilities,Auto Debit,High
441a29fa-e87a-45d1-8c74-248192cbec4c,2023-11-15,Dining,Dining,51.97,debit,14594.760000000018,Restaurant,Credit Card,High
1e7a07ee-a665-469f-a093-b13bf80e4a7c,2023-11-16,Shopping,Shopping,107.72,debit,14487.040000000019,Amazon,Debit Card,High
f13cf07d-803a-4da8-b94c-002af2fe1f50,2023-11-16,Transport,Transport,33.47,debit,14453.57000000002,Uber,UPI,High
6557b8fb-5b49-45a9-b28f-5bbddbb71c46,2023-11-16,Subscriptions,Subscriptions,80.81,debit,14372.76000000002,Streaming Service,Auto Debit,High
f38d085b-a488-4e12-9695-710fbd3fce09,2023-11-17,Shopping,Shopping,83.79,debit,14288.97000000002,Amazon,Debit Card,High
82c0a446-73b1-4170-8ed6-3f6a7c2f2934,2023-11-18,Groceries,Groceries,130.41,debit,14158.56000000002,SuperMart,Credit Card,High
290404a5-98a4-4124-a806-47d87c39ee0b,2023-11-18,Dining,Dining,16.79,debit,14141.770000000019,Restaurant,Debit Card,High
76c61741-dfe8-4a30-b915-cc0e37ae02a6,2023-11-19,Dining,Dining,57.33,debit,14084.440000000019,Restaurant,Credit Card,High
44333e17-c009-4d56-ae66-dac06ca797cf,2023-11-19,Groceries,Groceries,127.25,debit,13957.190000000019,SuperMart,UPI,High
077fac96-45d1-45af-86bf-aa5add64bdb3,2023-11-19,Dining,Dining,54.6,debit,13902.590000000018,Restaurant,Credit Card,High
111d4080-0bea-4263-a4b6-6e5ced170b5b,2023-11-20,Healthcare,Healthcare,194.65,debit,13707.940000000019,Pharmacy,Auto Debit,High
ef859803-3948-4147-8639-2c3bf7c838ce,2023-11-20,Groceries,Groceries,88.3,debit,13619.64000000002,SuperMart,UPI,High
b2993efb-b618-4592-bc80-e977516fa7a2,2023-11-20,Dining,Dining,19.97,debit,13599.67000000002,Restaurant,Debit Card,High
d1fdb131-0ab1-425c-a720-123e5b9a18df,2023-11-20,Dining,Dining,55.85,debit,13543.82000000002,Restaurant,Credit Card,High
6f6fb15a-9400-4ac8-8792-06d53e2c86dd,2023-11-21,Transport,Transport,41.33,debit,13502.49000000002,Uber,Debit Card,High
36bb678c-ae43-4c7c-80ce-c1746d0c57f3,2023-11-21,Groceries,Groceries,59.17,debit,13443.32000000002,SuperMart,Credit Card,High
aef3a87e-1f1a-4b52-8f89-4ed6c52b9903,2023-11-21,EMI,EMI,965.0,debit,12478.32000000002,Bank Loan,Auto Debit,High
2d6c1c3e-845d-4969-9974-cd31cec13ca4,2023-11-22,Shopping,Shopping,59.18,debit,12419.14000000002,Amazon,Debit Card,High
2624a1dc-fc2b-4152-ae0d-30f07d3b6b1c,2023-11-22,Shopping,Shopping,107.01,debit,12312.13000000002,Amazon,UPI,High
f05d8b4f-b73b-4f53-a0c5-f54ba23ce64c,2023-11-22,Transport,Transport,54.77,debit,12257.360000000019,Uber,Credit Card,High
9e5295bc-ec3a-40da-a9cc-23db0d27e66d,2023-11-23,Entertainment,Entertainment,326.81,debit,11930.55000000002,Cinema,Auto Debit,High
e3c2e34f-d1c1-4ae5-963f-9ecd665c0b2e,2023-11-23,Dining,Dining,63.06,debit,11867.49000000002,Restaurant,Debit Card,High
2d973066-eb23-4823-8c6e-9be9e63e1739,2023-11-23,Dining,Dining,71.66,debit,11795.83000000002,Restaurant,Debit Card,High
57504e2c-c1c9-4fac-8ee6-d00098a08123,2023-11-24,Dining,Dining,43.73,debit,11752.10000000002,Restaurant,Debit Card,High
0b50d9ab-0fb2-44b0-88b0-011c70ef86a1,2023-11-25,Dining,Dining,37.82,debit,11714.28000000002,Restaurant,UPI,High
80214e07-e14c-419f-ac1c-7fc6ae68c4c8,2023-11-25,Transport,Transport,24.47,debit,11689.810000000021,Uber,Credit Card,High
2677111e-674d-47d7-b65b-2441254bc38f,2023-11-25,Insurance,Insurance,400.31,debit,11289.500000000022,Insurance Co.,Auto Debit,High
51017450-5a3d-4a74-94c1-efd105ace12d,2023-11-26,Groceries,Groceries,114.08,debit,11175.420000000022,SuperMart,Credit Card,High
488d2a91-5da3-4404-918a-14fd2b1d3196,2023-11-26,Groceries,Groceries,105.41,debit,11070.010000000022,SuperMart,UPI,High
f77dd092-0d29-4a20-b898-cf55185ba949,2023-11-27,Shopping,Shopping,82.45,debit,10987.560000000021,Amazon,UPI,High
aec8c33b-4998-45a2-af33-b8b93681b3eb,2023-11-27,Dining,Dining,87.08,debit,10900.480000000021,Restaurant,Debit Card,High
3e72f531-d91c-46d7-be0b-fc075b87254f,2023-11-27,Dining,Dining,60.47,debit,10840.010000000022,Restaurant,UPI,High
c1dee36d-f397-4b74-9841-06f2c674d5d3,2023-11-27,Shopping,Shopping,30.55,debit,10809.460000000023,Amazon,Credit Card,High
88e0dbe5-d44e-4f9f-9fa2-07a12fa66e92,2023-11-27,Groceries,Groceries,126.73,debit,10682.730000000023,SuperMart,UPI,High
42d0d26f-caa3-4e00-a06c-9258c1f7dc98,2023-11-27,Groceries,Groceries,24.56,debit,10658.170000000024,SuperMart,Credit Card,High
fd82f47d-94d0-4314-b159-fb2612625a56,2023-11-27,Transport,Transport,13.57,debit,10644.600000000024,Uber,Debit Card,High
012a0551-e0ac-4e7a-a735-e2ebdca24528,2023-11-28,Shopping,Shopping,94.04,debit,10550.560000000023,Amazon,UPI,High
f6301575-85b3-4ebf-89e7-f1bb0d81efa7,2023-11-28,Transport,Transport,74.06,debit,10476.500000000024,Uber,Credit Card,High
74c506d3-a35a-4571-b8c0-e8e59d5fb6f5,2023-11-29,Dining,Dining,68.24,debit,10408.260000000024,Restaurant,Debit Card,High
c93e6327-2b58-485d-96ac-e9a5c20f4902,2023-11-30,Groceries,Groceries,22.39,debit,10385.870000000024,SuperMart,Debit Card,High
9288a158-4199-4128-9972-fa694cc3b7a9,2023-11-30,Transport,Transport,64.65,debit,10321.220000000025,Uber,Debit Card,High
c58d08c8-6906-4ee8-829c-6504e9aee679,2023-11-30,Groceries,Groceries,65.14,debit,10256.080000000025,SuperMart,Debit Card,High
4af2f85b-2197-45bf-ab03-9e8c2256ca1b,2023-12-01,Groceries,Groceries,68.58,debit,10187.500000000025,SuperMart,UPI,High
7863f708-63a5-4012-a110-81d81ab1c368,2023-12-01,Subscriptions,Subscriptions,82.43,debit,10105.070000000025,Streaming Service,Auto Debit,High
fb3b4c25-6ba9-412b-8e51-9db16e97ec04,2023-12-01,Groceries,Groceries,106.94,debit,9998.130000000025,SuperMart,UPI,High
9d7c6154-55da-4052-b39b-83ac7bfe85cc,2023-12-02,Transport,Transport,18.19,debit,9979.940000000024,Uber,Debit Card,High
7d0f9388-3490-4439-b5c4-02eda9487baf,2023-12-04,Shopping,Shopping,12.94,debit,9967.000000000024,Amazon,UPI,High
73213b4b-7bec-48fd-9c39-1077d97768a6,2023-12-05,Monthly Salary,Income,6000.0,credit,15967.000000000024,Employer Inc.,Bank Transfer,High
c2f0453c-fc41-4788-82b1-904fc71b19f5,2023-12-05,Shopping,Shopping,23.3,debit,15943.700000000024,Amazon,UPI,High
6387fa6c-f233-415a-8e75-b570563830cc,2023-12-05,Shopping,Shopping,88.37,debit,15855.330000000024,Amazon,Debit Card,High
9c9df8e4-ef67-45e5-b774-b387d71ec1a0,2023-12-05,Dining,Dining,79.59,debit,15775.740000000023,Restaurant,Debit Card,High
dec192f3-54bb-4bc4-b39c-56f8307bae3e,2023-12-07,Groceries,Groceries,19.01,debit,15756.730000000023,SuperMart,Debit Card,High
ebbf1193-8cae-43bb-a603-35acdc3fb945,2023-12-07,Dining,Dining,73.08,debit,15683.650000000023,Restaurant,UPI,High
85dd7a8f-016a-48e1-8442-709804dace6e,2023-12-08,Transport,Transport,53.71,debit,15629.940000000024,Uber,Debit Card,High
639e56b5-17e1-4887-9952-29ed4addd801,2023-12-08,Groceries,Groceries,142.21,debit,15487.730000000025,SuperMart,Credit Card,High
4da62920-f99b-454f-887e-eeafa3d9b4e1,2023-12-09,Dining,Dining,86.31,debit,15401.420000000026,Restaurant,Credit Card,High
54bef040-678c-484b-9c44-48d9b10578ec,2023-12-09,Dining,Dining,29.81,debit,15371.610000000026,Restaurant,Debit Card,High
90b52342-20c5-40c6-9391-b6d3e842e032,2023-12-10,Dining,Dining,41.88,debit,15329.730000000027,Restaurant,UPI,High
58d972e6-d3eb-4f85-b3de-67a5c0d27dec,2023-12-10,Groceries,Groceries,77.08,debit,15252.650000000027,SuperMart,UPI,High
0807b0a6-f76e-434d-9095-3184147d1fa0,2023-12-10,Dining,Dining,59.45,debit,15193.200000000026,Restaurant,UPI,High
309431ea-35da-4e72-949d-d364b08b9267,2023-12-10,Dining,Dining,36.58,debit,15156.620000000026,Restaurant,UPI,High
26fa80d7-d915-41a2-bf4a-5ef617f86a93,2023-12-11,Shopping,Shopping,31.79,debit,15124.830000000025,Amazon,Credit Card,High
3211848b-a6b1-4e45-a512-df0a2bc7499a,2023-12-11,Transport,Transport,62.35,debit,15062.480000000025,Uber,UPI,High
798000c1-345f-4d3e-ae26-5d6257475105,2023-12-11,Dining,Dining,63.27,debit,14999.210000000025,Restaurant,UPI,High
b4649865-f6e3-4991-87df-9dd2cec6451a,2023-12-13,Entertainment,Entertainment,315.38,debit,14683.830000000025,Cinema,Auto Debit,High
55211693-7610-4a77-ac70-c97a61977665,2023-12-13,Transport,Transport,26.26,debit,14657.570000000025,Uber,Debit Card,High
3bc8ae43-2394-478b-b82a-f57b2465cfbe,2023-12-14,Groceries,Groceries,59.62,debit,14597.950000000024,SuperMart,Credit Card,High
32871a0c-f152-427f-90ae-6f0034268f86,2023-12-14,Dining,Dining,70.65,debit,14527.300000000025,Restaurant,Debit Card,High
cb6e487b-3b20-4b49-890f-0df41668b7de,2023-12-15,Groceries,Groceries,128.15,debit,14399.150000000025,SuperMart,Credit Card,High
7bcae2a3-ba71-4c88-889f-101dde1bfa47,2023-12-15,Insurance,Insurance,405.05,debit,13994.100000000026,Insurance Co.,Auto Debit,High
bd97c5a7-8314-4f07-a552-29440e4feb3d,2023-12-15,Groceries,Groceries,125.19,debit,13868.910000000025,SuperMart,UPI,High
9e215d32-f505-409c-9db2-4c4f414dae99,2023-12-15,Transport,Transport,42.4,debit,13826.510000000026,Uber,UPI,High
d0b6b62e-459b-45df-91ec-b7f8ab23ff72,2023-12-15,Rent,Rent,2630.44,debit,11196.070000000025,Landlord,Auto Debit,High
57ab63a7-2cf1-4b9c-9148-0067d49a5f77,2023-12-15,Dining,Dining,75.69,debit,11120.380000000025,Restaurant,UPI,High
f6f17d5f-ea87-4004-a687-6027143df5d6,2023-12-16,Utilities,Utilities,304.47,debit,10815.910000000025,City Utilities,Auto Debit,High
0a484251-aaa8-4add-badb-08102d361bed,2023-12-16,Dining,Dining,14.04,debit,10801.870000000024,Restaurant,Credit Card,High
aa77ebb8-a121-4766-8b6b-1c5b1647dbb1,2023-12-16,Groceries,Groceries,46.22,debit,10755.650000000025,SuperMart,Credit Card,High
84777885-f3c8-47d3-9389-80d0fb4620cc,2023-12-16,Transport,Transport,36.39,debit,10719.260000000026,Uber,Credit Card,High
ee63c78f-527f-4758-81b2-19842cf0af70,2023-12-16,Transport,Transport,31.1,debit,10688.160000000025,Uber,Debit Card,High
b9f341f0-5fc3-44d1-b606-feb05e5b03dd,2023-12-17,Dining,Dining,77.2,debit,10610.960000000025,Restaurant,UPI,High
6e2d6064-7b46-41d6-8880-dbcf94b2749f,2023-12-18,Groceries,Groceries,150.81,debit,10460.150000000025,SuperMart,Credit Card,High
b0a06379-cc16-42a5-a0e9-69508ff7af4b,2023-12-19,Transport,Transport,40.75,debit,10419.400000000025,Uber,UPI,High
24102fb5-77be-4190-8799-4d8f6cbec28c,2023-12-19,Transport,Transport,73.47,debit,10345.930000000026,Uber,Debit Card,High
5abaebbf-5c6f-4021-bf7b-10eb8bf8bd66,2023-12-20,Groceries,Groceries,118.13,debit,10227.800000000027,SuperMart,Credit Card,High
ca2084da-8c57-43fb-b56d-a79334fd7d5a,2023-12-21,Groceries,Groceries,147.26,debit,10080.540000000026,SuperMart,Credit Card,High
1fd978c6-6a8d-4953-bac6-0b84ae9ede07,2023-12-22,Shopping,Shopping,56.77,debit,10023.770000000026,Amazon,UPI,High
29da83c4-1c74-4d5d-98b2-b9c0831b165b,2023-12-23,Transport,Transport,48.06,debit,9975.710000000026,Uber,Credit Card,High
fe2417f4-f63e-467b-bfda-6e6d536f1b26,2023-12-23,Transport,Transport,53.95,debit,9921.760000000026,Uber,Debit Card,High
f2e16986-639e-4447-a5b2-e2b5b8438cd9,2023-12-23,Dining,Dining,87.87,debit,9833.890000000025,Restaurant,Debit Card,High
da7eee1b-acf0-46de-8de6-8ff861c38155,2023-12-23,Groceries,Groceries,94.72,debit,9739.170000000026,SuperMart,Credit Card,High
37057e09-919c-45d0-9e94-5ca0484a261d,2023-12-24,EMI,EMI,1010.41,debit,8728.760000000026,Bank Loan,Auto Debit,High
36d4fc37-bffa-4206-84d3-b5348751388c,2023-12-24,Transport,Transport,75.81,debit,8652.950000000026,Uber,Debit Card,High
97493959-2944-4396-9687-0a0f25ab281f,2023-12-25,Transport,Transport,45.2,debit,8607.750000000025,Uber,UPI,High
c9a2eb1b-a2bf-4547-941a-c84e8d8d0152,2023-12-25,Groceries,Groceries,29.12,debit,8578.630000000025,SuperMart,Credit Card,High
4f887201-8f8e-43f6-bad2-eb8fb4f73320,2023-12-28,Shopping,Shopping,75.23,debit,8503.400000000025,Amazon,Debit Card,High
cacfbe74-de8c-4203-99c1-a68e98c024e2,2023-12-28,Transport,Transport,36.88,debit,8466.520000000026,Uber,Credit Card,High
909f9ba4-0542-4c89-a86b-87ddba1403e9,2023-12-28,Dining,Dining,25.67,debit,8440.850000000026,Restaurant,Credit Card,High
412ce906-9272-4033-8e8c-70093fa01519,2023-12-29,Dining,Dining,79.36,debit,8361.490000000025,Restaurant,Credit Card,High
fa050322-6683-499b-bd07-8cca8cd78909,2023-12-30,Groceries,Groceries,55.85,debit,8305.640000000025,SuperMart,Debit Card,High
f3f5d607-cb52-4c7b-8b2d-5e02f70151be,2023-12-30,Dining,Dining,27.23,debit,8278.410000000025,Restaurant,UPI,High
51428861-3b7e-4245-8f32-1c2232ff51cc,2023-12-30,Healthcare,Healthcare,196.54,debit,8081.870000000025,Pharmacy,Auto Debit,High
565d9d66-6fcf-4a5a-becb-f76913837e98,2023-12-30,Transport,Transport,72.99,debit,8008.880000000026,Uber,Debit Card,High
1a8a01fe-08b2-460e-8ee3-986af5ccf133,2023-12-31,Shopping,Shopping,37.33,debit,7971.550000000026,Amazon,UPI,High
5854d25b-d26a-4ebe-916f-8d06b342d32a,2023-12-31,Shopping,Shopping,79.14,debit,7892.410000000025,Amazon,Credit Card,High
499ed86a-fe72-4c60-8ce3-cfd0f0d8022e,2024-01-01,Transport,Transport,41.85,debit,7850.560000000025,Uber,Debit Card,High
939aa88e-d190-44e9-9e7c-0186b6f8638a,2024-01-01,Shopping,Shopping,40.67,debit,7809.890000000025,Amazon,UPI,High
44c83cbb-896b-44e6-8257-dbe6b76a4fad,2024-01-02,Dining,Dining,67.7,debit,7742.190000000025,Restaurant,Debit Card,High
ab9f3031-dd21-4a82-be24-d17d8a288f74,2024-01-02,Dining,Dining,24.28,debit,7717.910000000025,Restaurant,UPI,High
d1466de3-7b33-468e-923b-6bc8e70f7059,2024-01-02,Subscriptions,Subscriptions,62.4,debit,7655.510000000026,Streaming Service,Auto Debit,High
54cdbee9-6b29-4449-a008-2486e0571844,2024-01-03,Dining,Dining,18.74,debit,7636.770000000026,Restaurant,Debit Card,High
3b9672ac-29cd-4cc7-80b3-fad1fb5f6439,2024-01-03,Transport,Transport,57.72,debit,7579.050000000026,Uber,UPI,High
fc4425bd-52b0-4c1f-a24d-777de9d483ef,2024-01-03,Dining,Dining,36.6,debit,7542.450000000025,Restaurant,Credit Card,High
5f0bac97-a4f2-41b8-90ff-8864cdc144ae,2024-01-04,Dining,Dining,16.33,debit,7526.120000000025,Restaurant,UPI,High
4c457338-8d9e-4d73-a9c7-13179115016e,2024-01-04,Shopping,Shopping,63.99,debit,7462.130000000026,Amazon,Credit Card,High
de6e4864-21b6-4f35-b0d3-3829f838e169,2024-01-05,Transport,Transport,53.88,debit,7408.2500000000255,Uber,Credit Card,High
a7356807-a424-44ec-9d7e-ad74d296e6cc,2024-01-05,Performance Bonus,Income,1227.0,credit,8635.250000000025,Employer Inc.,Bank Transfer,High
7b4cd454-ffbc-4468-9161-39b06edff5f6,2024-01-05,Monthly Salary,Income,6000.0,credit,14635.250000000025,Employer Inc.,Bank Transfer,High
5474fd6f-9bad-4ec8-963f-4e376e173c4f,2024-01-05,Dining,Dining,58.43,debit,14576.820000000025,Restaurant,Credit Card,High
886678e3-5c5e-4d22-b214-bcb19fbbc932,2024-01-05,Groceries,Groceries,101.53,debit,14475.290000000025,SuperMart,Credit Card,High
5cdf3ae4-5774-4eb4-b91c-cc75841c9c81,2024-01-06,Transport,Transport,54.04,debit,14421.250000000024,Uber,Credit Card,High
e37527b4-e9ad-4740-98d1-52b7ab8f8e26,2024-01-06,Transport,Transport,20.77,debit,14400.480000000023,Uber,Credit Card,High
8fee16f0-3c54-42bb-a4f6-c2336caa153d,2024-01-07,Shopping,Shopping,35.35,debit,14365.130000000023,Amazon,Debit Card,High
4d834d11-ecc6-4b83-93fa-df088c40733e,2024-01-08,Dining,Dining,67.26,debit,14297.870000000023,Restaurant,UPI,High
45403625-e9ec-43db-ab4a-ea8189e56d5c,2024-01-08,Transport,Transport,18.67,debit,14279.200000000023,Uber,Debit Card,High
7147c1e6-bfd1-4a66-907b-d6cd207119f2,2024-01-09,Transport,Transport,21.92,debit,14257.280000000022,Uber,UPI,High
